Filename,Object_name,RA,Dec,GAIA_ID,GAIA_Gmag,Type,Subtype,Method,Chi2,z,z_std,AB,AB_std,compoM_AB,compoM_AB_std,best_compoM_extinct_params,best_compoM_Chi2,LOF_val,SDSS-u,err_SDSS-u,SDSS-g,err_SDSS-g,SDSS-r,err_SDSS-r,SDSS-i,err_SDSS-i,SDSS-z,err_SDSS-z,SDSS_phot_method,UKIDSS_Y,err_UKIDSS_Y,UKIDSS_J,err_UKIDSS_J,UKIDSS_H,err_UKIDSS_H,UKIDSS_K,err_UKIDSS_K,UKIDSS_phot_method,WISE_W1,err_WISE_W1,WISE_W2,err_WISE_W2,WISE_W3,err_WISE_W3,WISE_W4,err_WISE_W4,WISE_phot_method
spec-1974-53430-0068.fits,spec-1974-53430-0068,173.89227,30.946826,,,UNKNOWN,,,,,,,,,,,,,18.105,0.021,16.288,0.004,15.491,0.003,15.125,0.003,14.808,0.0,Surveyphotometry.dat crossmatch,99.999,99.999,99.999,99.999,99.999,99.999,99.999,99.999,Surveyphotometry.dat crossmatch,12.879,0.024,12.931,0.027,11.745,0.212,99.999,99.999,Surveyphotometry.dat crossmatch
spec-2648-54485-0135.fits,spec-2648-54485-0135,190.85738,21.331566,,,UNKNOWN,,,,,,,,,,,,,18.976,0.02,18.816,0.009,18.609,0.009,18.646,0.012,18.812,0.03,Surveyphotometry.dat crossmatch,99.999,99.999,99.999,99.999,99.999,99.999,99.999,99.999,Surveyphotometry.dat crossmatch,14.628,0.031,13.294,0.029,10.538,0.076,7.991,0.235,Surveyphotometry.dat crossmatch
spec-6414-56306-0406.fits,spec-6414-56306-0406,170.40359,24.081584,,,UNKNOWN,,,,,,,,,,,,,19.871,0.038,19.655,0.013,19.346,0.014,19.519,0.02,19.389,0.06,Surveyphotometry.dat crossmatch,99.999,99.999,99.999,99.999,99.999,99.999,99.999,99.999,Surveyphotometry.dat crossmatch,14.948,0.036,13.839,0.037,11.398,0.188,99.999,99.999,Surveyphotometry.dat crossmatch
spec-2651-54507-0380.fits,SDSS J131213.57+231958.6,198.05657097179403,23.33294200218196,3.9447804059916856e+18,17.486881256103516,QSO,QSO-MIDZ,xPCA,6568.0647519182185,1.5156154671765896,0.00028467077867727505,,,0.23867118972551213,0.0013683473786315764,SMC,14882.167402422285,-1.082954450981956,18.017,0.012,17.492,0.005,17.3,0.005,17.125,0.006,17.17,0.01,Surveyphotometry.dat crossmatch,99.999,99.999,16.318,0.01,15.799,0.01,15.371,0.013,Surveyphotometry.dat crossmatch,14.14,0.027,12.78,0.025,9.946,0.052,7.99,0.219,Surveyphotometry.dat crossmatch
spec-2742-54233-0170.fits,spec-2742-54233-0170,207.12144,15.903133,,,UNKNOWN,,,,,,,,,,,,,18.73,0.018,18.461,0.007,18.53,0.008,18.443,0.009,18.445,0.02,Surveyphotometry.dat crossmatch,99.999,99.999,99.999,99.999,99.999,99.999,99.999,99.999,Surveyphotometry.dat crossmatch,14.942,0.033,14.025,0.04,11.64,0.202,99.999,99.999,Surveyphotometry.dat crossmatch
spec-8374-57783-0876.fits,spec-8374-57783-0876,189.39363,44.792159,,,UNKNOWN,,,,,,,,,,,,,17.601,0.01,17.381,0.005,17.448,0.005,17.384,0.006,17.344,0.01,Surveyphotometry.dat crossmatch,99.999,99.999,99.999,99.999,99.999,99.999,99.999,99.999,Surveyphotometry.dat crossmatch,13.055,0.024,11.942,0.022,9.2,0.033,6.672,0.071,Surveyphotometry.dat crossmatch
spec-1826-53499-0565.fits,spec-1826-53499-0565,215.76921,7.3359054,,,UNKNOWN,,,,,,,,,,,,,18.89,0.022,18.577,0.008,18.675,0.009,18.596,0.012,18.585,0.03,Surveyphotometry.dat crossmatch,99.999,99.999,17.409,0.018,16.677,0.025,15.771,0.021,Surveyphotometry.dat crossmatch,14.379,0.028,13.382,0.029,10.798,0.067,8.656,0.26,Surveyphotometry.dat crossmatch
spec-1379-53063-0221.fits,spec-1379-53063-0221,210.79717,38.988877,,,UNKNOWN,,,,,,,,,,,,,19.117,0.022,18.877,0.009,18.881,0.01,18.716,0.012,18.716,0.03,Surveyphotometry.dat crossmatch,99.999,99.999,99.999,99.999,99.999,99.999,99.999,99.999,Surveyphotometry.dat crossmatch,15.868,0.045,14.363,0.042,11.214,0.121,8.358,0.274,Surveyphotometry.dat crossmatch
spec-5430-56000-0100.fits,spec-5430-56000-0100,202.3596199999999,9.3561347,,,UNKNOWN,,,,,,,,,,,,,18.639,0.019,18.544,0.008,18.393,0.008,18.3,0.009,18.084,0.02,Surveyphotometry.dat crossmatch,99.999,99.999,17.163,0.013,16.647,0.016,16.091,0.02,Surveyphotometry.dat crossmatch,15.225,0.038,13.872,0.038,10.496,0.078,8.266,0.285,Surveyphotometry.dat crossmatch
spec-1992-53466-0398.fits,spec-1992-53466-0398,186.20547,38.791443,,,UNKNOWN,,,,,,,,,,,,,18.481,0.015,18.451,0.007,18.17,0.007,18.156,0.008,18.297,0.02,Surveyphotometry.dat crossmatch,99.999,99.999,99.999,99.999,99.999,99.999,99.999,99.999,Surveyphotometry.dat crossmatch,15.092,0.035,13.714,0.034,10.61,0.073,7.997,0.207,Surveyphotometry.dat crossmatch
spec-1614-53120-0513.fits,spec-1614-53120-0513,186.31522,12.744733,,,UNKNOWN,,,,,,,,,,,,,19.052,0.024,18.878,0.009,18.849,0.011,18.645,0.012,18.71,0.03,Surveyphotometry.dat crossmatch,99.999,99.999,17.976,0.047,17.232,0.037,16.9,0.057,Surveyphotometry.dat crossmatch,15.735,0.049,14.506,0.055,11.688,0.26,99.999,99.999,Surveyphotometry.dat crossmatch
spec-2124-53770-0124.fits,spec-2124-53770-0124,211.80224,23.813271,,,UNKNOWN,,,,,,,,,,,,,19.302,0.026,19.05,0.01,19.034,0.011,18.932,0.013,18.772,0.03,Surveyphotometry.dat crossmatch,99.999,99.999,99.999,99.999,99.999,99.999,99.999,99.999,Surveyphotometry.dat crossmatch,14.737,0.031,13.669,0.034,11.105,0.098,8.51,0.293,Surveyphotometry.dat crossmatch
spec-1450-53120-0460.fits,spec-1450-53120-0460,183.40157,42.85274,,,UNKNOWN,,,,,,,,,,,,,19.326,0.028,19.086,0.01,18.662,0.009,18.501,0.01,18.469,0.03,Surveyphotometry.dat crossmatch,99.999,99.999,99.999,99.999,99.999,99.999,99.999,99.999,Surveyphotometry.dat crossmatch,15.11,0.034,13.617,0.033,10.573,0.086,8.488,0.29,Surveyphotometry.dat crossmatch
spec-1767-53436-0006.fits,spec-1767-53436-0006,186.72665,13.841398,,,UNKNOWN,,,,,,,,,,,,,18.982,0.021,18.88,0.01,18.794,0.012,18.609,0.015,18.47,0.04,Surveyphotometry.dat crossmatch,99.999,99.999,18.079,0.055,17.811,0.068,17.06,0.061,Surveyphotometry.dat crossmatch,15.748,0.049,14.682,0.066,11.34,0.151,8.982,0.536,Surveyphotometry.dat crossmatch
spec-2602-54149-0295.fits,spec-2602-54149-0295,192.91727,16.411294,,,UNKNOWN,,,,,,,,,,,,,18.249,0.019,17.541,0.006,17.068,0.005,16.551,0.005,16.446,0.01,Surveyphotometry.dat crossmatch,99.999,99.999,99.999,99.999,99.999,99.999,99.999,99.999,Surveyphotometry.dat crossmatch,12.879,0.024,12.12,0.023,9.007,0.031,6.817,0.082,Surveyphotometry.dat crossmatch
spec-2595-54207-0560.fits,spec-2595-54207-0560,181.30654,17.4532,,,UNKNOWN,,,,,,,,,,,,,18.985,0.021,18.616,0.008,18.469,0.008,18.563,0.011,18.552,0.03,Surveyphotometry.dat crossmatch,99.999,99.999,99.999,99.999,99.999,99.999,99.999,99.999,Surveyphotometry.dat crossmatch,15.126,0.038,14.063,0.045,11.685,0.233,99.999,99.999,Surveyphotometry.dat crossmatch
spec-1789-54259-0356.fits,spec-1789-54259-0356,190.28655,9.9586174,,,UNKNOWN,,,,,,,,,,,,,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,Surveyphotometry.dat crossmatch,99.999,99.999,17.426,0.02,16.853,0.023,16.083,0.022,Surveyphotometry.dat crossmatch,14.643,0.031,13.226,0.031,10.304,0.069,8.127,0.232,Surveyphotometry.dat crossmatch
spec-1606-53055-0323.fits,spec-1606-53055-0323,170.77049,12.963352,,,UNKNOWN,,,,,,,,,,,,,18.486,0.017,18.314,0.007,17.989,0.007,18.04,0.009,17.482,0.01,Surveyphotometry.dat crossmatch,99.999,99.999,16.931,0.016,16.181,0.02,15.319,0.014,Surveyphotometry.dat crossmatch,14.007,0.028,12.931,0.027,9.615,0.048,6.581,0.079,Surveyphotometry.dat crossmatch
spec-1379-53084-0174.fits,spec-1379-53084-0174,211.53572,39.168062,,,UNKNOWN,,,,,,,,,,,,,18.596,0.017,18.498,0.007,18.279,0.008,18.151,0.008,18.206,0.02,Surveyphotometry.dat crossmatch,99.999,99.999,99.999,99.999,99.999,99.999,99.999,99.999,Surveyphotometry.dat crossmatch,15.079,0.033,13.847,0.033,11.155,0.103,8.867,0.347,Surveyphotometry.dat crossmatch
spec-4654-55659-0812.fits,spec-4654-55659-0812,176.3090999999999,39.787772,,,UNKNOWN,,,,,,,,,,,,,25.473,0.784,19.76,0.015,18.452,0.008,18.164,0.008,18.078,0.02,Surveyphotometry.dat crossmatch,99.999,99.999,99.999,99.999,99.999,99.999,99.999,99.999,Surveyphotometry.dat crossmatch,14.851,0.033,14.165,0.042,10.996,0.099,8.394,0.226,Surveyphotometry.dat crossmatch
spec-2128-53800-0502.fits,spec-2128-53800-0502,214.26734,24.915133,,,UNKNOWN,,,,,,,,,,,,,19.398,0.038,17.585,0.005,16.738,0.004,16.408,0.004,16.143,0.0,Surveyphotometry.dat crossmatch,99.999,99.999,99.999,99.999,99.999,99.999,99.999,99.999,Surveyphotometry.dat crossmatch,13.748,0.025,13.516,0.03,12.73,0.488,99.999,99.999,Surveyphotometry.dat crossmatch
spec-2609-54476-0521.fits,spec-2609-54476-0521,182.30722,21.357572,,,UNKNOWN,,,,,,,,,,,,,19.21,0.025,19.105,0.011,19.078,0.014,18.924,0.016,19.022,0.04,Surveyphotometry.dat crossmatch,99.999,99.999,99.999,99.999,99.999,99.999,99.999,99.999,Surveyphotometry.dat crossmatch,99.999,99.999,99.999,99.999,99.999,99.999,99.999,99.999,Surveyphotometry.dat crossmatch
spec-1455-53089-0017.fits,spec-1455-53089-0017,192.39569,46.355566,,,UNKNOWN,,,,,,,,,,,,,19.288,0.024,19.114,0.01,18.78,0.01,18.694,0.011,18.709,0.03,Surveyphotometry.dat crossmatch,99.999,99.999,99.999,99.999,99.999,99.999,99.999,99.999,Surveyphotometry.dat crossmatch,15.303,0.038,14.04,0.038,11.372,0.143,8.764,0.365,Surveyphotometry.dat crossmatch
spec-1233-52734-0439.fits,spec-1233-52734-0439,189.14824,10.641529,,,UNKNOWN,,,,,,,,,,,,,19.441,0.029,19.426,0.013,19.36,0.015,19.062,0.016,18.796,0.03,Surveyphotometry.dat crossmatch,99.999,99.999,18.062,0.039,17.54,0.037,17.08,0.058,Surveyphotometry.dat crossmatch,15.816,0.053,14.833,0.079,99.999,99.999,99.999,99.999,Surveyphotometry.dat crossmatch
spec-5451-56010-0242.fits,spec-5451-56010-0242,211.3113499999999,13.717171,,,UNKNOWN,,,,,,,,,,,,,18.713,0.019,18.645,0.008,18.607,0.009,18.235,0.009,18.238,0.02,Surveyphotometry.dat crossmatch,99.999,99.999,17.328,0.019,16.99,0.028,16.469,0.03,Surveyphotometry.dat crossmatch,15.311,0.035,14.008,0.036,10.534,0.071,8.405,0.227,Surveyphotometry.dat crossmatch
spec-2102-54115-0057.fits,spec-2102-54115-0057,202.85567,36.188294,,,UNKNOWN,,,,,,,,,,,,,19.22,0.023,19.145,0.01,19.034,0.011,19.029,0.014,18.872,0.04,Surveyphotometry.dat crossmatch,99.999,99.999,17.696,0.039,17.589,0.093,16.619,0.056,Surveyphotometry.dat crossmatch,15.081,0.034,13.756,0.034,10.967,0.102,8.135,0.2,Surveyphotometry.dat crossmatch
spec-1771-53498-0273.fits,spec-1771-53498-0273,194.19087,14.240782,,,UNKNOWN,,,,,,,,,,,,,18.068,0.012,17.953,0.006,17.805,0.006,17.45,0.006,17.451,0.01,Surveyphotometry.dat crossmatch,99.999,99.999,99.999,99.999,99.999,99.999,99.999,99.999,Surveyphotometry.dat crossmatch,14.029,0.027,12.682,0.025,9.434,0.04,7.039,0.091,Surveyphotometry.dat crossmatch
spec-1703-53799-0018.fits,spec-1703-53799-0018,211.75171,10.487312,,,UNKNOWN,,,,,,,,,,,,,18.918,0.021,18.991,0.009,18.876,0.011,18.508,0.011,18.348,0.02,Surveyphotometry.dat crossmatch,99.999,99.999,17.486,0.016,16.964,0.021,16.344,0.024,Surveyphotometry.dat crossmatch,15.528,0.039,14.552,0.048,11.372,0.128,8.95,0.313,Surveyphotometry.dat crossmatch
spec-2245-54208-0350.fits,spec-2245-54208-0350,201.73890630602835,26.242874393935743,1.448314344315773e+18,18.771039962768555,GALAXY,GALAXY,xPCA,6235.677030416928,0.03740897282089484,9.970981813170772e-06,,,1.9988531164352266,0.006090233637702114,MW,92325.78748260846,-1.3088314129627625,16.541,0.008,15.323,0.002,14.778,0.002,14.486,0.002,14.222,0.0,Surveyphotometry.dat crossmatch,99.999,99.999,14.827,0.003,14.134,0.003,13.801,0.004,Surveyphotometry.dat crossmatch,12.442,0.03,12.41,0.032,8.677,0.036,7.11,0.181,Surveyphotometry.dat crossmatch
spec-2500-54178-0603.fits,spec-2500-54178-0603,173.51384,22.587317,,,UNKNOWN,,,,,,,,,,,,,17.869,0.013,17.838,0.006,17.612,0.006,17.543,0.007,17.066,0.01,Surveyphotometry.dat crossmatch,99.999,99.999,99.999,99.999,99.999,99.999,99.999,99.999,Surveyphotometry.dat crossmatch,12.941,0.023,11.983,0.022,9.445,0.038,7.215,0.129,Surveyphotometry.dat crossmatch
spec-8368-57431-0328.fits,spec-8368-57431-0328,171.42018,41.37545,,,UNKNOWN,,,,,,,,,,,,,17.3,0.009,17.399,0.005,17.282,0.005,16.877,0.005,17.084,0.01,Surveyphotometry.dat crossmatch,99.999,99.999,99.999,99.999,99.999,99.999,99.999,99.999,Surveyphotometry.dat crossmatch,12.573,0.023,11.55,0.021,8.541,0.024,5.958,0.041,Surveyphotometry.dat crossmatch
spec-1463-53063-0055.fits,spec-1463-53063-0055,202.98911,45.370394,,,UNKNOWN,,,,,,,,,,,,,19.531,0.029,19.142,0.011,19.147,0.013,18.897,0.014,18.919,0.04,Surveyphotometry.dat crossmatch,99.999,99.999,99.999,99.999,99.999,99.999,99.999,99.999,Surveyphotometry.dat crossmatch,14.969,0.032,13.93,0.036,11.101,0.106,8.864,0.383,Surveyphotometry.dat crossmatch
spec-5444-56038-0066.fits,spec-5444-56038-0066,208.6017899999999,16.838728,,,UNKNOWN,,,,,,,,,,,,,19.434,0.029,18.843,0.009,18.495,0.009,18.494,0.011,18.366,0.02,Surveyphotometry.dat crossmatch,99.999,99.999,99.999,99.999,99.999,99.999,99.999,99.999,Surveyphotometry.dat crossmatch,15.622,0.04,14.679,0.051,11.28,0.117,9.208,0.491,Surveyphotometry.dat crossmatch
spec-2220-53795-0492.fits,spec-2220-53795-0492,174.22928,29.858654,,,UNKNOWN,,,,,,,,,,,,,18.762,0.02,18.634,0.007,18.625,0.009,18.374,0.01,18.348,0.03,Surveyphotometry.dat crossmatch,99.999,99.999,99.999,99.999,99.999,99.999,99.999,99.999,Surveyphotometry.dat crossmatch,15.442,0.041,14.294,0.048,11.032,0.109,8.729,0.383,Surveyphotometry.dat crossmatch
spec-2027-53433-0370.fits,spec-2027-53433-0370,178.74048,39.104793,,,UNKNOWN,,,,,,,,,,,,,18.952,0.022,18.345,0.007,18.308,0.008,18.325,0.009,18.138,0.02,Surveyphotometry.dat crossmatch,99.999,99.999,99.999,99.999,99.999,99.999,99.999,99.999,Surveyphotometry.dat crossmatch,15.531,0.042,14.493,0.048,10.952,0.112,99.999,99.999,Surveyphotometry.dat crossmatch
spec-1697-53142-0202.fits,spec-1697-53142-0202,198.36631,11.366509,,,UNKNOWN,,,,,,,,,,,,,18.415,0.016,18.368,0.007,18.284,0.008,18.253,0.01,18.303,0.02,Surveyphotometry.dat crossmatch,99.999,99.999,17.291,0.019,16.664,0.027,16.207,0.031,Surveyphotometry.dat crossmatch,14.965,0.035,13.491,0.034,10.465,0.072,8.333,0.278,Surveyphotometry.dat crossmatch
spec-7407-56772-0728.fits,spec-7407-56772-0728,202.49371,46.061071,,,UNKNOWN,,,,,,,,,,,,,20.258,0.042,19.255,0.01,18.559,0.009,18.366,0.01,17.778,0.01,Surveyphotometry.dat crossmatch,99.999,99.999,99.999,99.999,99.999,99.999,99.999,99.999,Surveyphotometry.dat crossmatch,13.279,0.024,12.16,0.022,9.637,0.038,7.322,0.118,Surveyphotometry.dat crossmatch
spec-2021-53475-0147.fits,spec-2021-53475-0147,195.18542,39.629482,,,UNKNOWN,,,,,,,,,,,,,20.164,0.048,19.504,0.012,18.956,0.011,18.83,0.012,18.649,0.03,Surveyphotometry.dat crossmatch,99.999,99.999,99.999,99.999,99.999,99.999,99.999,99.999,Surveyphotometry.dat crossmatch,15.755,0.046,14.57,0.05,11.422,0.149,8.925,0.388,Surveyphotometry.dat crossmatch
spec-2015-53819-0104.fits,spec-2015-53819-0104,187.88057,33.699744,,,UNKNOWN,,,,,,,,,,,,,18.81,0.022,18.873,0.009,18.816,0.01,18.542,0.011,18.434,0.03,Surveyphotometry.dat crossmatch,99.999,99.999,99.999,99.999,99.999,99.999,99.999,99.999,Surveyphotometry.dat crossmatch,15.526,0.041,14.345,0.045,11.257,0.145,8.896,0.39,Surveyphotometry.dat crossmatch
spec-1378-53061-0413.fits,spec-1378-53061-0413,208.74854,40.871734,,,UNKNOWN,,,,,,,,,,,,,18.159,0.013,17.838,0.006,17.846,0.006,17.746,0.007,17.697,0.01,Surveyphotometry.dat crossmatch,99.999,99.999,99.999,99.999,99.999,99.999,99.999,99.999,Surveyphotometry.dat crossmatch,13.8,0.025,12.642,0.023,9.738,0.039,7.44,0.125,Surveyphotometry.dat crossmatch
spec-5396-55947-1000.fits,spec-5396-55947-1000,186.04423,10.17531,,,UNKNOWN,,,,,,,,,,,,,19.353,0.026,18.625,0.008,18.184,0.007,18.029,0.008,17.862,0.01,Surveyphotometry.dat crossmatch,99.999,99.999,16.941,0.015,16.544,0.018,16.032,0.026,Surveyphotometry.dat crossmatch,14.455,0.029,12.839,0.027,9.286,0.041,6.86,0.079,Surveyphotometry.dat crossmatch
spec-11395-58488-0092.fits,spec-11395-58488-0092,187.03415,29.527446,,,UNKNOWN,,,,,,,,,,,,,19.762,0.036,19.354,0.012,19.149,0.015,19.112,0.02,18.797,0.04,Surveyphotometry.dat crossmatch,99.999,99.999,99.999,99.999,99.999,99.999,99.999,99.999,Surveyphotometry.dat crossmatch,15.234,0.039,14.47,0.049,11.06,0.113,8.445,0.306,Surveyphotometry.dat crossmatch
spec-1466-53083-0606.fits,spec-1466-53083-0606,209.45222,45.930243,,,UNKNOWN,,,,,,,,,,,,,19.03,0.021,18.83,0.008,18.624,0.009,18.65,0.011,18.678,0.03,Surveyphotometry.dat crossmatch,99.999,99.999,99.999,99.999,99.999,99.999,99.999,99.999,Surveyphotometry.dat crossmatch,15.04,0.03,13.941,0.032,11.672,0.13,99.999,99.999,Surveyphotometry.dat crossmatch
spec-5859-56065-0806.fits,spec-5859-56065-0806,194.41369,18.586695,,,UNKNOWN,,,,,,,,,,,,,21.137,0.087,19.488,0.013,18.74,0.01,18.181,0.009,17.684,0.01,Surveyphotometry.dat crossmatch,99.999,99.999,99.999,99.999,99.999,99.999,99.999,99.999,Surveyphotometry.dat crossmatch,14.734,0.03,13.988,0.041,10.739,0.118,8.421,0.326,Surveyphotometry.dat crossmatch
spec-1466-53083-0416.fits,spec-1466-53083-0416,207.84167,46.307918,,,UNKNOWN,,,,,,,,,,,,,19.545,0.03,19.183,0.01,19.034,0.011,18.535,0.011,18.432,0.03,Surveyphotometry.dat crossmatch,99.999,99.999,99.999,99.999,99.999,99.999,99.999,99.999,Surveyphotometry.dat crossmatch,15.189,0.033,14.117,0.038,10.896,0.09,8.662,0.275,Surveyphotometry.dat crossmatch
spec-1791-54266-0634.fits,spec-1791-54266-0634,194.26731,9.8970828,,,UNKNOWN,,,,,,,,,,,,,18.478,0.016,18.251,0.006,18.177,0.007,18.114,0.008,18.13,0.02,Surveyphotometry.dat crossmatch,99.999,99.999,17.084,0.015,16.682,0.028,16.358,0.035,Surveyphotometry.dat crossmatch,14.903,0.033,13.532,0.032,10.497,0.082,7.864,0.213,Surveyphotometry.dat crossmatch
spec-5892-56035-0384.fits,spec-5892-56035-0384,175.66778,15.802563,,,UNKNOWN,,,,,,,,,,,,,19.073,0.02,18.976,0.009,18.997,0.011,18.778,0.014,18.726,0.03,Surveyphotometry.dat crossmatch,99.999,99.999,17.936,0.035,17.592,0.048,17.073,0.056,Surveyphotometry.dat crossmatch,15.897,0.053,14.581,0.059,11.334,0.204,99.999,99.999,Surveyphotometry.dat crossmatch
spec-1287-52728-0448.fits,spec-1287-52728-0448,215.34614,46.763318,,,UNKNOWN,,,,,,,,,,,,,18.503,0.015,18.244,0.006,18.08,0.007,17.839,0.007,17.755,0.01,Surveyphotometry.dat crossmatch,99.999,99.999,99.999,99.999,99.999,99.999,99.999,99.999,Surveyphotometry.dat crossmatch,14.56,0.028,13.296,0.028,10.426,0.064,8.462,0.308,Surveyphotometry.dat crossmatch
spec-1444-53054-0092.fits,spec-1444-53054-0092,176.02229,46.068295,,,UNKNOWN,,,,,,,,,,,,,18.962,0.019,18.644,0.008,18.719,0.009,18.557,0.011,18.374,0.02,Surveyphotometry.dat crossmatch,99.999,99.999,99.999,99.999,99.999,99.999,99.999,99.999,Surveyphotometry.dat crossmatch,14.694,0.029,13.48,0.03,10.515,0.067,8.028,0.164,Surveyphotometry.dat crossmatch
spec-4613-55591-0831.fits,spec-4613-55591-0831,184.31142,36.72718,,,UNKNOWN,,,,,,,,,,,,,18.454,0.015,18.2,0.006,18.077,0.007,17.877,0.007,17.796,0.02,Surveyphotometry.dat crossmatch,99.999,99.999,99.999,99.999,99.999,99.999,99.999,99.999,Surveyphotometry.dat crossmatch,14.911,0.033,13.756,0.035,10.526,0.082,99.999,99.999,Surveyphotometry.dat crossmatch
spec-1229-52723-0589.fits,spec-1229-52723-0589,182.91915,10.500566,,,UNKNOWN,,,,,,,,,,,,,18.507,0.016,18.046,0.006,18.059,0.007,17.821,0.007,17.582,0.01,Surveyphotometry.dat crossmatch,99.999,99.999,16.748,0.019,16.27,0.02,15.259,0.014,Surveyphotometry.dat crossmatch,14.663,0.033,14.01,0.043,10.587,0.091,7.984,0.233,Surveyphotometry.dat crossmatch
spec-1775-53847-0488.fits,spec-1775-53847-0488,203.67118,14.659962,,,UNKNOWN,,,,,,,,,,,,,18.56,0.015,18.271,0.007,18.026,0.007,17.955,0.008,18.017,0.02,Surveyphotometry.dat crossmatch,99.999,99.999,17.377,0.016,16.788,0.028,15.946,0.024,Surveyphotometry.dat crossmatch,14.381,0.028,13.046,0.027,10.233,0.059,7.6,0.136,Surveyphotometry.dat crossmatch
spec-1441-53083-0078.fits,spec-1441-53083-0078,171.90968,46.565512,,,UNKNOWN,,,,,,,,,,,,,19.36,0.027,19.218,0.011,19.163,0.013,19.0,0.018,18.871,0.04,Surveyphotometry.dat crossmatch,99.999,99.999,99.999,99.999,99.999,99.999,99.999,99.999,Surveyphotometry.dat crossmatch,16.038,0.05,15.155,0.068,11.566,0.196,8.527,0.295,Surveyphotometry.dat crossmatch
spec-2221-53792-0322.fits,spec-2221-53792-0322,174.89128,27.960752,,,UNKNOWN,,,,,,,,,,,,,19.004,0.02,18.975,0.009,18.916,0.01,18.627,0.013,18.661,0.03,Surveyphotometry.dat crossmatch,99.999,99.999,99.999,99.999,99.999,99.999,99.999,99.999,Surveyphotometry.dat crossmatch,15.826,0.051,14.745,0.063,11.886,0.288,8.64,0.394,Surveyphotometry.dat crossmatch
spec-2606-54154-0251.fits,spec-2606-54154-0251,202.08637,15.572444,,,UNKNOWN,,,,,,,,,,,,,19.722,0.035,18.987,0.01,18.647,0.009,18.636,0.011,18.565,0.03,Surveyphotometry.dat crossmatch,99.999,99.999,17.568,0.034,17.124,0.034,16.682,0.038,Surveyphotometry.dat crossmatch,15.882,0.049,14.905,0.064,11.008,0.098,8.522,0.32,Surveyphotometry.dat crossmatch
spec-6485-56342-0364.fits,SDSS J125009.66+311032.1,192.5402927203154,31.17559574522376,1.4653546743069074e+18,18.523653030395508,QSO,QSO,xPCA,18548.945515384068,2.2802470594993536,0.0005121918889243956,,,0.02133946649464718,0.0009047895682753621,SMC,84070.8970759212,-1.177332718044661,19.262,0.026,18.705,0.009,18.581,0.009,18.588,0.012,18.467,0.03,Surveyphotometry.dat crossmatch,99.999,99.999,17.612,0.031,17.172,0.062,16.618,0.046,Surveyphotometry.dat crossmatch,15.845,0.056,14.749,0.061,11.214,0.153,8.848,0.49,Surveyphotometry.dat crossmatch
spec-1995-53415-0080.fits,spec-1995-53415-0080,183.94651,40.500647,,,UNKNOWN,,,,,,,,,,,,,19.166,0.023,18.82,0.009,18.68,0.009,18.454,0.011,18.393,0.02,Surveyphotometry.dat crossmatch,99.999,99.999,99.999,99.999,99.999,99.999,99.999,99.999,Surveyphotometry.dat crossmatch,14.36,0.029,13.252,0.029,10.318,0.064,7.853,0.171,Surveyphotometry.dat crossmatch
spec-6629-56365-0296.fits,spec-6629-56365-0296,209.20449,44.170595,,,UNKNOWN,,,,,,,,,,,,,19.792,0.038,19.424,0.012,19.293,0.015,19.064,0.017,18.795,0.04,Surveyphotometry.dat crossmatch,99.999,99.999,99.999,99.999,99.999,99.999,99.999,99.999,Surveyphotometry.dat crossmatch,16.012,0.047,14.956,0.057,11.353,0.113,99.999,99.999,Surveyphotometry.dat crossmatch
spec-5414-56014-0226.fits,spec-5414-56014-0226,193.25567,15.56526,,,UNKNOWN,,,,,,,,,,,,,18.912,0.019,18.15,0.006,17.599,0.006,17.287,0.006,17.365,0.01,Surveyphotometry.dat crossmatch,99.999,99.999,16.051,0.007,15.398,0.011,15.167,0.013,Surveyphotometry.dat crossmatch,14.295,0.027,13.069,0.028,9.724,0.047,7.156,0.113,Surveyphotometry.dat crossmatch
spec-2005-53472-0583.fits,spec-2005-53472-0583,205.0634,38.869316,,,UNKNOWN,,,,,,,,,,,,,16.28,0.008,14.568,0.002,13.826,0.002,13.439,0.002,13.173,0.0,Surveyphotometry.dat crossmatch,99.999,99.999,99.999,99.999,99.999,99.999,99.999,99.999,Surveyphotometry.dat crossmatch,11.52,0.023,11.576,0.021,10.936,0.099,99.999,99.999,Surveyphotometry.dat crossmatch
spec-2642-54232-0128.fits,spec-2642-54232-0128,205.20637,17.92382,,,UNKNOWN,,,,,,,,,,,,,19.284,0.024,19.137,0.01,18.797,0.01,18.838,0.012,18.85,0.03,Surveyphotometry.dat crossmatch,99.999,99.999,99.999,99.999,99.999,99.999,99.999,99.999,Surveyphotometry.dat crossmatch,14.936,0.032,13.322,0.03,10.062,0.05,7.278,0.105,Surveyphotometry.dat crossmatch
spec-2745-54231-0609.fits,spec-2745-54231-0609,213.92879,16.570511,,,UNKNOWN,,,,,,,,,,,,,18.078,0.014,17.807,0.006,17.835,0.007,17.978,0.008,17.859,0.01,Surveyphotometry.dat crossmatch,99.999,99.999,99.999,99.999,99.999,99.999,99.999,99.999,Surveyphotometry.dat crossmatch,13.836,0.032,12.616,0.028,9.772,0.041,7.492,0.154,Surveyphotometry.dat crossmatch
